,customer_id,LOCATION_NUMBER,VENDOR
34276,M9RW3RN,1,195
34283,P8MXCZM,1,76
34291,PFHE0B3,0,4 20
34301,KPTFDUU,0,113
34302,UW6MDPG,1,265
34316,XL75BPJ,0,33
34323,GOX43PL,0,105
34325,FUHJHBX,0,113
34341,U48QZ15,0,149
34345,X6PRLNY,0,157
34350,XGF9CBK,1,81 159
34352,ZQ67B5H,0,157
34357,ONYNLIF,0,113
34368,VNSYHHZ,0,193
34372,QBQAUCR,0,85
34374,VWNGZPQ,0,203
34375,T3VY1LF,0,78
34392,TEBQE3T,1,265
34397,SP1TTGO,1,148
34399,EVIJ6Z3,0,85
34409,8XVD57U,0,83
34413,RY7TZXO,0,83
34414,U83YFXG,0,195
34424,RE5355H,1,265 113
34433,VAPAAQH,0,203
34444,90RWUIO,0,203
34445,RDDIQCW,0,195
34446,N8M016O,1,4
34456,RO0DKOZ,1,161
34463,4FZJJ9B,1,113
34471,BI1HK47,1,83
34477,TM7EV52,2,104 81
34482,CDNHU01,1,113
34487,Z3J73AK,0,105 193
34488,QBVL3F7,0,78
34494,LCTOHIF,0,195 195
34497,EGXND5F,0,78
34508,OBOA0ZQ,2,104
34521,KVAQTZ2,1,195
34523,5GH7AZ9,0,161
34524,XI3BI1N,2,161
34528,D1U4Z8T,1,110
34530,Z02IVED,1,110
34531,Z6YCITV,0,193
34537,UAJ86YU,0,78
34540,03P9BDX,0,83
34544,VKFNWDI,0,90 83
34545,V6UO01P,0,33
34551,3KSQ4TF,0,43
34566,HGZPTAJ,0,148 197
34568,86WWXST,0,78
34570,CXY0N4J,0,243
34576,78NJPZZ,0,193
34577,OGATY09,0,161 161
34581,KL8UTUT,0,160
34587,QNFBNHF,0,83
34593,9IABRQU,0,193
34603,MMJ4L9D,0,250
34604,CD57JJJ,1,81 134
34619,GZ65NZ0,0,113
34622,FFB9X0M,0,113
34624,3N946YD,2,113
34632,RRB1EME,0,289
34634,YC88INA,0,149 78
34636,GE5E6ML,1,113
34640,T2A46FJ,0,157
34641,OXRBMKT,0,113
34642,P5SDPBJ,0,113 113
34643,JIG9ZUC,0,113
34645,SWKLIQ2,0,106
34653,N10WW1G,0,113
34655,5CFD1KA,0,157 157
34657,LJW7I8W,0,157
34660,WH56CJX,0,274
34664,UUWJDYG,0,113
34669,ONGMZ8C,0,207
34670,1HZMK8S,0,149
34673,VQ7RCU2,0,85
34685,Y6YZS2T,2,78
34687,GNUQQUX,0,196
34691,XHFDRQD,1,196
34699,M6NGU77,0,115
34700,D9GADP0,1,188
34706,K0URK1T,0,85
34709,R6Z4XJL,0,78
34710,3Q6GJKR,0,160
34719,PR9HOK9,0,193
34721,DB5OJAP,1,259 259
34722,CUOGE22,0,85
34730,Q5R3SPB,0,106
34735,HKT2JHS,0,195
34737,ZMFBEO9,0,33
34743,0REGHPR,1,105
34747,ZY13KYL,0,83
34753,42GLUED,0,23
34756,8IRLJ02,0,161 161 161
34757,5C3OXXQ,0,145
34763,F60YVIK,0,43
34764,4CQRZR8,1,85
34769,YBG7DQS,0,83 83
34780,JY8HXNJ,1,195
34788,Q3IYJX0,2,104
34801,JP63VGT,0,78
34805,JVKWJ5K,0,203 196
34810,HTNU117,0,83
34815,LKRPW32,0,145 83
34817,X9GBGOW,1,85
34823,M86OKMQ,0,193
34825,K7F57HT,1,288 113
34843,F8I1OVN,0,78 78
34845,3QE4RBH,0,161
34849,VS44XAE,0,201
34853,I1A96HD,0,78
34859,C2FHXP7,1,106
34863,MHG84TR,0,78
34871,ZWVJ105,0,104
34872,M9QXPI4,0,160
34877,LWQT5SF,1,78 161
34878,DPAY9SO,0,104
34883,I7V01LP,0,83
34890,P45N95P,0,90
34892,T6FXU58,0,196
34903,HA6WWLG,2,196
34908,7YWZAXL,0,231
34911,2H29E0N,0,79
34922,JVTGO7T,1,113
34925,NVS71JI,1,113
34934,31ZZTA1,1,113
34936,ZFCQ1MO,2,201
34941,619C9K3,0,113 113 78
34949,3D3NI9G,0,113
34955,25MAA1X,1,85
34957,7WD05WQ,2,113
34958,M2PDYC5,0,113
34971,Q3JPYBG,0,113
34977,YH6OTFX,0,92
34979,EBHTPFM,0,225
34984,1C2YXTT,1,106
34987,I0S4M99,0,85
34994,OD35G4L,0,83
35004,ZNB1UCQ,1,203
35010,JFTXIUS,0,145
35013,2LXFWBL,1,83
35017,OV45A84,0,192
35018,1KXEBNJ,0,78
35021,1JJBPXI,2,161
35022,T0U8P5B,0,78
35023,B0AEBOJ,0,33
35027,MRVVGXU,0,288
35028,HTIV4W4,0,110
35034,UC1JPRZ,0,83
35041,YTQLK9A,1,195
35049,15IRNJT,0,4
35052,ZCRQCF0,0,199 83
35054,O61DWHA,0,83
35055,H6WA6EV,0,159 159
35057,13EMCM9,1,203
35061,00M7NA5,0,161
35068,5U6LU7U,0,104
35070,L50CQY0,0,274
35071,MPM5SRA,2,78
35077,Z31M3PJ,0,106
35080,G6SEP5H,0,196 203
35081,BZDCCO4,0,83
35089,JCPDWNG,0,161
35097,E7IJA9N,0,83
35103,VKDC2N2,1,78
35105,3BU8FAE,0,106
35112,A3E00MO,0,105
35113,JKXJDSX,1,180
35114,3WWQPLX,0,161
35119,SCHPRCQ,0,78
35140,C7XZPC1,0,203
35143,E822Y1Z,0,78 78
35146,B69PPQA,0,92
35155,H9O30FF,1,83
35157,MBKXC9H,0,90
35168,23KG2TG,0,78
35170,46NWRIT,0,81
35177,NFKQ1YL,0,160 145
35179,ERU96H3,1,161
35184,67UKIPU,0,78
35187,8BS80KK,0,83
35189,Y2KTJW0,4,85
35192,REI8CRB,0,83
35193,2B2QKEA,0,243
35196,0YBUADB,0,195
35200,HOAAXGC,1,145
35206,8X2MQIF,1,195
35212,71NSN74,0,193
35214,T9RQ2F2,0,221 221
35222,VLTQAMZ,0,66
35232,X6QKNFH,0,75
35235,B1DVANE,0,250
35253,J0C220F,0,195
35257,LNL8SXI,0,221
35275,Y9PA5FR,0,28
35300,AVDIWNN,0,33
35302,B9WMW6N,0,149
35303,K0L13XE,0,85
35304,JYO6GSS,0,78 78
35308,G5VZMSZ,0,231
35317,YYKZN0F,3,298 237
35320,AL2ZIUH,1,298
35321,A6T7G8G,1,176
35322,A6T7G8G,2,298
35329,ASHDUCB,0,159
35330,3EAQOMY,0,113
35334,5CSKHZ9,4,113
35357,1V8GF2S,0,289
35358,DAS6FU7,1,85
35361,A8DLH3U,0,78
35366,SAVVCHK,1,113
35376,4GS7PXU,0,13
35377,H7UQEVA,1,85 105
35378,H0D8NOZ,0,92
35380,BJGINIX,0,78
35382,PVY8KJF,0,92
35384,7GVPB24,0,78
35386,FDQNXHJ,0,92
35388,NL3YK8G,1,78
35397,548FJBK,0,160
35415,NQ3ODCE,2,265
35416,P05S1KJ,0,85
35417,1VHF9VL,1,110
35421,MDBS24P,1,203
35432,UUKNIRZ,2,78
35434,PMBKRYA,0,104
35438,CSTP1D4,0,197
35445,5KM8XGP,0,203
35446,CIQET9I,0,259
35461,GLWWMFB,1,90
35467,8S4S7PY,0,83
35477,RYEE7FY,0,67
35484,Y6610S6,0,161
35488,U4LNZT1,0,105
35490,8K8GOKN,0,85
35492,287AGAK,0,195 113
35498,GI0AAKD,0,78
35500,RXSSIVP,0,148
35512,55R2OED,1,83
35520,JQUMNNV,2,159
35521,KNBXUH7,1,104
35525,N4EJ03E,0,83
35530,IO38EIB,0,85
35544,5U4OYID,0,78
35545,TA2UCF3,0,265
35547,9O83N4V,0,78
35549,MB6TPNS,0,193 193 193 243
35550,IM2GM11,1,243
35559,LRHM559,0,243
35562,G5LUHTK,0,294
35565,SCL8ZBF,0,90
35566,5KDK44M,0,294
35567,T0AEZWG,0,243
35568,Z2FRN47,0,195
35575,HN7DL9O,1,81
35579,7M61BS6,0,195 195
35580,GOU71UY,0,196
35582,BLDA0JE,3,195 288
35583,XRAXPVA,0,75
35590,R08DHMR,0,196
35591,NFKQ1YL,1,231
35594,M5NQT0V,0,75 104 75 221
35599,UJY1MXV,1,76
35605,UQHUQ9E,1,265
35607,46W37I5,1,271
35612,OJM8TIY,0,4
35621,LFV2O1J,1,113
35629,2ZDD1EF,0,13
35632,BJJBQ74,1,4
35634,WB5U45O,0,193
35635,8Z1ELM0,0,83 83
35641,AVOB8Q3,0,154
35648,F62EOB7,1,196 196
35651,Y0MYAYD,0,207 4
35652,WRFNMG7,0,43 105
35663,G4ZQ6ST,0,391
35668,AFEFYK4,0,83 85
35672,CM86UG1,0,78
35676,C3UUIFD,1,105
35687,XOEKCZW,0,78 78
35691,I36L9KE,1,78
35693,3AFUBK7,0,78
35695,GQ07DOG,0,78
35696,ECES8SP,0,391 391
35698,2WAR5UG,0,105
35702,GZNES7Z,0,113
35706,P6ZFEE3,0,105 231
35707,CI9YQ86,0,250
35708,3QKGZKM,0,28
35709,WW7KUKH,0,105
35711,N8EQS8C,2,113 78
35719,9TKY1KK,0,145
35720,J2M37MC,0,193
35723,R64G6N7,0,83
35726,HGVB44D,0,356
35734,B34X8DL,0,391 83
35736,14QQRTB,0,43
35737,7DVF5VN,0,85
35739,1HQG2XD,6,78
35744,TR2F5BE,0,391
35746,25LHGBL,0,243
35750,VKP4Y4U,0,85
35752,WZ3Z1EB,0,391
35753,8QX0Q75,0,85
35758,O4UBD2G,0,83
35761,FIBYBOG,1,391
35763,1R0GL3C,0,391
35767,AA6PLEN,0,113
35768,2KTS30R,0,85
35769,5MEWCKP,0,83
35770,CS2LEKM,0,78
35772,ZEZ5WPO,1,201
35774,74J3GER,0,55
35776,S7LV1WT,0,145
35777,2RT8G9M,0,113 28
35779,WSDIG8I,0,92 92 28
35781,O8HI5TI,0,85 85
35782,YAPFWIW,0,154
35783,BFKRGCF,0,83 83 83
35785,JG6EP2R,2,115
35787,17YRR00,0,259
35788,UDXPWEK,0,304
35792,TSM7LXM,0,391
35797,1C2VEC2,0,105
35800,8ZXYM0V,0,78
35802,F12YEMW,0,85
35805,VSQM72V,0,83 304
35807,8NOAH3D,0,197
35809,80CT0D5,0,243
35810,VDAP9UN,1,145
35811,RVISTKB,0,161 113 310 196
35817,ZHQIMY9,0,271
35820,HHHNDWX,1,78
35823,1WTNE3C,0,391 154
35824,RD8333M,0,78
35825,D1J7VPH,0,85
35829,Z12GMLD,0,197 231
35837,F9QM5NK,0,105
35839,PHBSWY7,0,83
35840,M1BVD7L,0,66 66
35844,AYZOO77,0,83 391
35845,Z6BTJIR,0,391
35848,YG7XIWX,0,391
35850,4W92U09,1,145 145
35852,BE62S0D,0,78 78 78
35854,EOCZOG4,0,83
35855,RRVQHVG,0,85
35856,6BH5VS3,1,90
35860,JU8F67H,0,85
35861,ZDG758I,0,195 195 259 23 113
35865,BDJPIJP,0,105 105
35866,59XKYT7,0,83
35867,KPDYRB7,0,294
35872,0HIY917,0,33
35873,UO5X10D,6,159
35877,N63TNTH,0,154
35879,QAVVADE,0,43
35880,5QC0EDU,0,195
35881,1V1N1MU,2,28
35884,BB2I7RQ,0,243 243 243
35886,KUH6XNI,0,90 90
35888,7PM7UH4,1,104
35890,H1BG5T1,0,90
35894,ZNGKYPQ,0,391
35896,77KFPB1,0,195
35897,AVNXNSJ,1,90
35905,6IV3FEL,0,83 83
35909,63B5U0V,0,83
35910,IQY3JQB,0,105
35911,98RA9PY,0,85
35920,YLHS8YQ,0,106
35922,X8G4ZLL,0,201
35924,WK5M34T,0,44 43
35929,H52JNVV,0,105
35934,Q5ZDBHS,0,83 83
35937,4EYX8UP,0,90
35938,0BITNUZ,1,243 90
35939,GPDV2ED,1,304
35940,TCHWPBT,2,113
35941,P88664K,0,85
35942,PNH1P6M,0,193
35943,JHGVMSS,0,83 90 90
35944,FZ20QHA,1,265
35945,DJZT2H8,0,90
35946,LX88109,0,243
35949,2EEDC0C,1,159
35950,16ZZD9O,0,145
35951,WQ9CCON,2,196
35952,CUIKEVQ,0,145
35953,N19D4TM,0,43 83 83
35955,MLHZ6I9,0,419
35956,QVGXOVU,2,159
35958,EI97QBU,0,304
35960,MRQHCCQ,0,113 78
35961,311XMM9,0,78 78
35965,DMGSU7D,0,391
35968,BO5JV25,0,148 83
35969,NZOH6B6,0,288
35971,77KCRC1,0,304
35972,P4NX09T,0,148
35975,VC85IPQ,0,113 113 110
35980,UHGFWRX,0,391 105
35982,EM28G33,1,78
35983,ZO39KM2,0,105
35989,IVFSYN5,2,4
35995,9XDDOC9,1,20
35996,WTSEQZ3,1,193
35999,AGW5U2A,0,180
36001,UGBWSU9,0,20
36007,N9VPH3A,0,294
36009,PDWE6OF,1,78
36014,QBCI6EQ,0,159
36015,K50O9PY,1,191
36016,NKEZ8FA,0,104
36018,RVM4B2W,0,20
36022,95TNQKP,0,81
36029,ZGCAZTU,0,300
36031,KXV4I2A,0,231
36034,ZPWA3IC,1,193
36036,0OTLGXY,0,193 391
36048,7285075,0,76 76
36050,JNVC68C,0,237 237 237 237
36062,OADTTH6,1,110
36063,S8GTCB0,1,76
36075,DLQKQQ4,1,105
36079,N1FHD2H,0,75
36080,BFTZEL7,0,113
36083,9H8YX16,0,176
36097,6ETHYC1,0,85 105
36098,KWTNW8X,0,105
36100,DJE1C4J,0,148 197
36114,G8RUY4Q,0,154
36118,T92KUQK,0,78
36121,Q8ABZCD,0,289
36122,11EHTC2,0,145 391
36123,X71552R,0,78
36139,B7S22RU,0,113
36140,98J28DE,0,83
36145,YWHGG82,1,176
36147,1PQ0SRF,1,113
36150,SIADWD7,1,85
36155,VZ5ZMU8,0,221 221
36163,YT0VFUF,0,391
36176,SASF9W8,0,193
36180,ZTW3NEO,0,356
36181,9PP42SA,2,85
36182,YFVL2V2,0,391
36184,FV6T2JP,0,195
36190,LXEOMC2,2,75
36194,MEQSDAM,0,391
36195,WDND1RY,0,243
36198,IOW6IMO,0,85
36199,TOZFNDZ,0,391
36201,CGTWFDY,0,83
36203,J4X4OXH,2,33
36204,7HNXH1F,0,106 20
36205,O73CN9S,0,203
36206,141REOU,1,104
36207,PNS8I52,0,43 154 154
36208,NNCWVHJ,1,106
36213,46KE81W,0,83
36222,GRXQNFN,1,193
36229,ADY40R2,0,193
36236,K1WQQML,0,274
36239,JGMVZBK,0,20
36244,XNGBI8F,0,201
36247,HNQMB02,0,265 265 78
36248,E2K3YSS,0,20
36250,PVXIK24,0,310
36252,WUUTVEG,1,289
36254,RBUH261,0,157
36256,8N2LI4C,0,113
36258,QGO5UKM,1,299
36259,2CLSVXB,0,310
36260,GCAZVMU,0,149 78
36272,WGPVMVX,0,294 391
36274,HK6C2UU,0,92
36276,M15WUR8,0,106
36279,LTDAY08,0,157
36281,6FWP16A,3,113
36282,OEX1DDI,0,92
36284,PA8KGI2,0,192
36285,HUR4JMK,0,157
36290,FW5DBZF,0,289
36292,I80MTTN,0,243
36293,919NSAG,0,82 82 82
36294,MFUK5NH,0,243
36300,RNHMCM7,1,250 250
36301,1O6VLA4,0,113 113
36306,N0TP94X,0,391
36310,AOFKW0H,0,203
36311,NRTIEAE,0,391
36313,73DGQFO,2,85
36315,U7R5U9R,0,192
36316,CYZCASF,0,85 105
36318,AZ0OGDU,1,85
36324,PA9A9MM,0,304
36327,VLTI05E,0,90
36328,0X5FVIH,0,113
36329,RVEQBJO,0,193
36332,1HZWSBE,0,85
36333,GGSWMGJ,0,85 90
36334,YM6KW6K,0,391
36338,9DYUGGO,0,83
36340,3TMYMZF,0,85
36341,55REIO4,0,105
36346,EAZMBZG,0,203
36349,23UDKLP,0,85 85
36352,ATZP6WC,0,391
36353,AD3BWDV,0,391 299 391
36357,CQCPSGS,0,203 203
36358,AOQHM3V,0,391 201
36362,Y34ZJKB,2,110
36363,96VJSRO,2,13
36365,LJW7I8W,1,92
36368,HC1IZ0U,2,105
36373,YCI89BA,0,78 78
36374,45VDB7A,0,106
36375,F7AYJRL,0,85 105
36376,XDQOUNC,0,83
36381,9J0FLPJ,0,105
36383,A7H9SKH,0,391
36384,9ZLEY2U,1,43
36385,OLPQD6M,0,104
36386,H52IY5C,0,243
36389,GO8UZ7F,1,78
36392,3QCIJ3W,0,199
36393,E815JT9,0,391
36400,JQ1VOSR,0,148
36405,ID86ZWR,0,78
36407,NE4H41P,1,85
36408,M24RGOB,0,105
36411,11OE4ZJ,0,66
36412,648MJKD,3,294
36413,UPVNQHN,0,265
36416,V19H1OG,0,83
36417,VPM9XBE,0,43
36421,2DRL5BC,0,299
36425,XHIDGZ4,1,78
36432,5FHWAJE,0,243
36437,NETYQ1C,0,288 303
36442,5XUCJCC,0,145
36447,FSQXFCQ,0,83
36448,5Z9OMFA,0,193 105
36449,8ZR1T53,0,105
36450,8OSXJI8,2,78
36455,IVWG08D,0,196
36457,98J28DE,1,192
36460,XFQWGF5,1,145 289
36461,Q15UYFP,0,78
36465,OHSVRLZ,0,85
36467,NG066VJ,2,159
36468,FU5KU7Z,0,83
36470,ZR2RRC4,0,195
36472,KG63TCV,2,203
36474,HZUF5UM,0,78
36477,MTBAA88,0,83
36478,4SQOT1C,1,419
36481,RYWA6W1,0,391
36485,UFIJWXV,2,90
36492,AR3YG0Z,0,391
36500,I7G50KX,0,192
36502,NETYQ1C,1,78 78 195
36504,N705D6N,0,391
36506,0756XNS,0,83
36509,6NDSU5H,0,391 289
36510,XOBNUQD,0,28
36513,BF03QGR,1,43
36515,X1KIKAL,0,391
36520,3VTAIRT,0,44
36523,HEPIA5N,1,250
36524,W164IEJ,0,391
36528,LFQLJME,0,197
36530,P0GI2V7,0,294
36531,ZKHEKCX,0,157
36532,JA2DK0V,0,304
36536,ZXBM2ED,1,83 83
36539,QYGK4KY,0,20
36543,2ZXY2V1,0,391
36545,3F84TTU,0,294
36546,NFFF7FQ,3,106
36550,03VOLT2,0,83
36552,0YI70H2,0,105
36556,510WLNF,0,391
36558,7Y8MV4U,0,83 83
36559,P8VY9UE,2,294
36560,9C62R1T,0,391
36561,J73BQ1P,0,105 201
36562,L15NBKX,0,304
36566,HLDSAC8,0,161
36570,A1E4BWK,1,66 66 66
36574,9B4SZXQ,1,43
36578,JYCN5IA,0,391 83
36582,87E2C0T,0,196
36590,3C0R3BF,3,193
36592,DCL2J09,2,221
36593,7SKK70M,0,13 92
36594,0Q0EPTW,1,203
36596,6Y5MTL7,0,83
36600,2I1UHXA,0,221
36601,Y0MYAYD,1,92 159 81
36610,MDZXOWE,0,310
36612,R9MT5I5,0,294
36615,1CU7TZZ,2,289
36617,AKME9WG,0,55 4
36625,QOPNRZ3,0,391
36631,N8NG2HI,0,113
36633,078QLD4,0,391
36634,79BMCVL,0,33
36636,LI3PYWG,0,391
36637,69RB7SN,0,113
36640,PSLEVX0,0,193
36644,Z5HQVQ3,1,356
36646,PQ5S42S,2,113
36647,N8WINW9,2,157
36649,3U37KYU,0,145
36650,U0W711V,0,75
36652,QVOKV3A,0,391 391
36657,E7KNVKQ,0,391
36658,NT1LAF3,0,203
36672,EHGPQQ6,0,92
36678,G5T5AMP,0,105 391 105 83 83
36682,AKQZTB2,0,243 243
36685,CGEVKQ0,0,391
36694,RGSTRKC,0,274
36697,FAAT3CP,2,192
36698,YR1SM1S,1,85
36700,PN8C3D1,0,192
36703,C7GZ08B,0,391
36706,71PFS15,0,104
36711,G5LF4VI,0,231
36712,PNESAII,0,391 391
36714,OVERG8X,0,92
36716,SWD197Y,2,43
36720,BU9TJR7,0,294
36723,OHVQVVF,0,203
36724,V7016IA,3,274
36726,YJHE9ND,0,188
36732,EB6G5XE,0,193
36734,9GTZNZV,0,356
36735,V88BRG4,1,78
36737,DR3MBND,0,391
36740,CIVPXLC,0,195
36741,YWSZN1H,0,391
36742,5JE6GKM,0,391
36744,GS76UI1,0,391
36745,5ZAHCEW,0,391
36746,QYAERYG,0,148
36749,96R6ZP5,1,145
36750,FHT4RCC,0,78
36753,1TJX2BX,1,201
36758,EGR2GT8,0,391
36761,TTDA5GA,0,105
36762,W5VC64Z,0,193
36763,TI08I96,0,83
36765,QCYIP17,0,92
36766,20L1XC0,0,78
36775,QN4NYXN,0,199 193
36777,EL9OOFN,0,28
36782,P50RUZG,0,391
36788,X0VWRYM,0,90 90
36790,V8LQURR,1,75
36791,P2D8IWA,1,134
36792,MVTCQ6V,2,113
36793,MDGJRJ3,0,83 304
36794,0IDUDPL,0,78
36800,9CNAS69,1,243
36804,ZU9Y8NV,2,106
36806,304Y0FT,0,231
36811,X2PHTXO,0,391
36812,36USDZH,0,55
36823,MN83ENG,0,78
36825,UZBFJJ1,0,92
36826,2KRF0N6,0,161
36827,5LGGPSS,0,243
36837,Q4KLOSX,1,391
36838,UW0MXH6,0,193
36839,KMSD50M,0,23
36841,DV6P190,0,231
36844,9S3ONUH,0,105
36846,TNS0C7K,0,195
36852,BAD5Z7L,0,106
36854,SI3GJ8K,1,192
36857,YJ1HCT9,0,85
36860,R2NUNL9,0,83
36861,BV55QM0,1,192
36864,LWD752B,1,259
36865,PVMBS9J,0,154
36875,P0CXPW5,0,145
36876,8TUHRFV,1,193
36879,JPWASP8,0,83
36881,AWITUEL,0,83
36883,NSNEWWJ,1,44 83
36886,4GS7PXU,1,159
36890,K33CA1S,2,105 85
36895,QBBM4XX,0,243
36896,NJ7ONL2,0,193
36899,G2G2DLZ,1,159
36902,H4UMGG4,0,193 193
36905,FDD67FY,0,243 391
36907,ODM0S1W,0,104
36909,AAD6FDT,0,83
36911,U5NMTDS,0,243
36912,88WTEML,1,83
36913,P5XNGDP,0,43
36917,FR7SD7P,0,391
36921,SZMFATB,0,391 391
36922,57I95FV,0,203
36923,BKEXLR4,1,106
36925,AHIZO95,0,154 154
36926,6CGX3WN,0,83
36928,UD9OLVE,0,83
36930,FELSK6S,0,391
36932,Z6DDRUJ,1,134 134
36934,TW0NKFK,1,243
36940,LSGGUG5,0,159 195
36942,AX8KZ5V,0,203
36944,W1GMOUM,0,201
36947,548QB08,1,391 391
36948,WIN75DY,0,105
36949,CHOGUPR,1,161
36950,NETYQ1C,2,391
36951,IW70NTJ,0,391
36953,0O2TTML,0,391
36954,XN2X44V,0,78 78
36957,6PG90M4,0,106
36967,VC533HU,2,221
36977,YWHGG82,0,75 310
36983,NK0FJ3R,0,300
36988,G2VHD00,1,195
36989,DRNWZGY,0,231
36991,E2IB3DG,0,391 391
36992,PVVUV8M,0,66 288
36994,4AU73XO,4,13
36995,FT64I8W,1,303 303
37002,0TTIXIK,0,195
37008,Q2C8F8C,0,13
37009,EKHGK5I,0,180 4
37010,T5B3H13,1,134
37014,X8HH0J6,0,13
37017,42DG19M,0,250
37018,BO0NX2L,0,78
37025,7MOLDNI,0,104
37028,2NK1LGG,1,81
37033,L8L8KVI,0,154 44
37036,TOJHIJ3,0,289
37038,E6L3TTI,0,288
37043,1TBINWL,0,85
37049,8332UP3,0,192
37050,Q77IBJ9,0,113
37060,LJJJ80A,0,159
37066,WIECNV9,0,85 145
37069,FPUA12F,3,113
37075,JOZL0GS,3,298
37076,IFGXD4Z,0,113
37078,DA8OKAB,0,113
37079,95ZNQNH,0,203
37082,10LQPZO,3,149
37084,PARKIMK,0,193 90
37097,JDIITTE,0,78
37098,IKG2T6Y,0,196
37099,SXMIH4R,0,113
37100,YHFIIJ0,1,391
37101,BC50L9Z,0,110
37102,F6QX08S,0,203
37104,96OX3CN,0,28
37106,4DVP3KL,0,85
37107,8ZF45QD,0,225
37113,MBCXAKW,1,391
37120,2RMH3KQ,0,145
37122,WQLY148,0,391
37125,583D8S6,0,105
37126,C91CAOJ,0,231
37131,XFMEOYT,1,391
37132,FPFK2H7,0,148
37138,48468W7,0,391
37139,QWVGHYH,0,85
37140,GYDGFFJ,0,85
37142,96ZTKIA,0,105 243
37146,KD5YUE2,0,90
37156,LRW1KNT,0,105
37159,MF4AP2A,0,85
37163,BU9TJR7,1,294
37168,O45M97I,0,304
37173,M8PF8RC,0,203 196
37182,K386T3K,0,145 145
37183,QVVEOU0,0,105 391
37184,3NXMWIN,0,83
37185,F1FW4NK,0,145 85
37186,DJFAR3E,0,221
37188,S3UFLRN,0,105
37192,6DKFZSO,0,78
37193,M825VSK,0,83
37194,DLX3VA2,0,193
37197,94LBUNV,0,161
37203,2PDAQ1X,0,83
37217,VU7JW7F,0,43 43
37218,XE9UR5I,0,105 391
37220,A8AXT7S,0,83 83
37227,4ZAI34U,0,83
37231,YJTEQ9V,0,81
37234,8DFPL4M,0,78 78 78 78
37237,XMBW3C3,0,83
37238,9NBC9VV,0,145
37240,XT96HSM,1,105
37243,AVE99NN,1,193
37246,SGFEAPS,0,83
37251,TCPUK5Y,0,391
37258,4VKFDZ1,0,391
37262,9IQ4HR5,0,391
37266,3XD2VTE,0,78
37267,RKZ6N7E,1,83
37269,HDYNOL0,0,356
37270,NGXUX69,1,83
37271,JQ9DUVM,0,83
37274,IJ6EZNW,0,391
37291,KT3RFS1,0,304
37297,MCL982A,0,105 105
37298,HVZ0TVA,0,157
37301,9TP4ED0,0,391
37302,GMJ99D6,1,193
37306,KHL0M3N,1,83 83
37308,7ZU14WU,0,154
37309,X2E9140,0,83
37314,DNODG80,0,44
37320,R7K32Y6,0,195
37321,KSJ95A4,1,113
37323,SWZI38E,0,391
37324,1W5DV1G,0,289 193
37328,X2IUBZQ,1,243
37331,EOISSF8,0,78
37332,ERFT1VH,0,148
37334,SYP48SJ,0,105
37338,D06Z1IJ,0,85
37339,RGAF7AZ,0,391
37341,8CAKDN6,0,310
37343,OUQM8A8,0,243
37354,JTYVBBW,0,83 243
37359,2NAKW3U,1,145
37362,HUQB4OY,1,193
37366,5SVPR3K,0,193
37368,4IVQKFJ,0,78
37369,H2FFZQH,0,145
37372,FOUTCU8,0,78
37373,NNPNISL,0,78
37374,S0WO54Z,0,83
37377,QQ1QTKT,0,145
37378,ICAYTVK,0,294
37379,7VWW59N,0,193
37383,ZRTJJN7,0,221
37395,JNBCRGW,1,193
37397,UDZLL4V,1,195
37412,SYW8J2T,1,195
37414,7CA121D,1,113
37420,LX4BM2I,0,195
37423,DV2QHMG,1,134
37424,RSXBLUH,0,195
37427,OW10OMM,1,4
37429,8CVW279,1,195
37438,464GG9P,0,193
37439,8VHXXL3,0,44
37442,GBI3U24,1,303
37448,32PTSY8,1,134
37456,SQHJXIK,0,231
37460,XJMYL4M,0,176
37461,E4CAZ73,2,78
37463,P2PVH6D,0,105
37464,2AA77YU,0,192
37465,PMNMY38,1,76
37466,W20UCY6,1,113
37471,LEAQLVD,0,176
37472,GZBEJMS,1,195
37479,WXJM582,0,4
37481,URLGWDA,0,157 157
37485,DSB05A9,0,104
37490,RA5PJPP,0,180 176
37491,G0BTDJS,1,83
37494,VALNAHS,0,201
37521,OP08IV3,0,113
37525,9IBWPUE,1,113
37527,TMD6SN5,0,78
37529,349OAXE,0,391
37536,PK0467S,0,225 115
37538,31LCWTN,0,196
37542,W2DY6U0,1,113
37543,JHZLNRX,2,231
37549,OEGC35J,0,193 193 193
37552,CE0UYO4,1,28 113
37554,75GS3UD,0,195 104
37559,MJ9J9X8,0,391
37560,FXAC733,0,391
37561,0YJ59H1,1,391
37562,FIWOZA4,0,105
37563,K3HUCCG,0,145 294
37565,PQQZSL8,0,391
37566,XGU0T7S,1,391
37570,G5T5AMP,1,193
37571,7QTXAL6,0,391
37581,RCU98GA,0,85
37583,IH8OSU8,1,78
37586,HKC1ZS3,0,391
37590,MPIXVJ0,0,113
37592,92T7X8Y,0,110
37593,57IU49G,0,294
37603,AFBS6ZZ,2,78 113
37605,24J4XQ9,0,92
37608,P39FJHE,0,104 113
37613,7ZSLLQZ,0,85
37615,R7SOZZ3,1,113
37617,UVXHLCS,0,391
37618,Y3AK8Y4,3,110
37619,9BIDNAV,0,85
37621,CH291E4,1,105
37626,UVQ0FHJ,0,83
37627,OKLZX3I,0,192
37634,47M3ZL5,0,83
37635,E8S9108,0,391
