,customer_id,LOCATION_NUMBER,VENDOR
10840,FSU3HCD,0,199 199
10841,OFIZ56N,0,201 201
10842,YH4G3N1,0,81
10843,ZQ48UKH,2,221
10844,0B40SC6,0,193
10845,NUKOQXI,0,157
10846,002510Y,0,157
10847,O8214K2,0,157
10848,20T5SI9,0,157
10849,6F363QH,1,157
10850,5728M8R,0,157
10852,VT0Z8V9,1,193
10854,075MP8R,1,78 78
10856,QLHU4W5,0,193
10857,DLCGGZK,0,157
10858,ZWJHLQW,0,92
10860,XU9LGSJ,0,92
10861,06GXGSC,1,106
10862,QLHU4W5,1,221
10863,WGTVHIB,0,221
10865,1UFPXWE,0,81
10866,K3RGL6T,0,265 81 203 225
10867,RIWSP8Q,1,92
10868,UW6MDPG,0,201 201
10869,TL7Z2DM,2,221
10870,7VOSPUM,1,92 92 92 92
10872,Z5PKT3N,0,78
10873,6PWKEPD,0,197
10875,EAUCO1M,1,104 104
10876,G3G3EB9,0,78
10877,XUWNLW0,0,259 75 78
10878,HVY0FVW,1,105
10879,J3W8CE1,0,104 221 92 180
10881,D44P1OS,0,81
10884,V49VBVB,0,106
10886,DGM21Y9,0,104
10887,RE8G00Y,0,92
10888,0ML9O5F,0,104 104
10889,PQ0V0OH,0,259
10890,EC2KZW1,1,221
10892,UHAQDJB,0,105 193
10893,1J3IMX3,1,201
10896,EI50YLG,0,106
10897,W12RFGR,1,33
10898,PXVJWSW,0,201
10899,93591RF,0,105
10900,63F40HQ,0,157
10903,QM6F56B,0,265
10904,0N82FC1,0,221 274
10905,7Z7LG55,0,105
10906,JFF056R,0,105
10907,DYV8TXJ,0,201
10914,5UD5AUC,0,154
10915,YL9G9UV,0,106
10916,NN4Q2RC,0,154 154
10921,S7Y6MPR,0,33
10924,AS65EWL,0,134 134 110
10925,NJA3X21,0,201
10926,X897VWR,0,193
10927,DJZK6CI,1,4
10931,M47G1F2,0,4
10934,YXLL97B,2,221
10935,4Q4SWS6,0,81
10939,YBOZMRV,0,193
10940,TXGKLWH,0,4
10945,M9CURTF,0,193 193
10953,T3KNL2E,0,4
10954,CY6Q2FQ,0,197
10955,YULAMHB,2,82
10956,IY6F5QB,0,221
10957,J1YGCHK,0,154 134
10958,JHOBSI5,0,110 201 201
10960,ISR4TSV,0,221
10961,0R5UW80,0,195
10962,7D109OX,0,221 92 207
10963,DB9TN5D,1,193
10964,QG3GV2E,0,33 33 33
10965,XQ07TWN,1,193
10966,1BZ60MH,0,33
10967,7UIX240,0,201
10968,IBI3YIN,0,195
10969,BA0FSQF,0,201
10972,0ZM0T8W,2,274
10973,DB1WPRN,0,33
10975,02LQ6XD,0,75 195
10976,S07I4EC,0,201
10978,ORSKGOL,1,105
10979,0L7ZII9,0,33
10980,XX49UVT,0,193
10981,DY94U9X,0,201
10983,NH8VH0J,0,195
10986,D40OPYH,0,75
10987,B3DFZ1F,0,193
10988,WSH4HWQ,0,193
10989,3MDP6IZ,0,110
10990,DH4GSAO,0,81
10991,AUS7RDR,0,193
10992,3D3NI9G,1,199
10995,MSZLX2A,2,201 78 110
10996,GRXQNFN,0,193
10997,BJ84JL0,0,195
10999,3H1XMJC,0,81
11000,SEK3DS8,0,110
11001,IXNVQGV,0,33
11003,3APVM2B,0,157
11005,ABV2CBE,1,33
11007,WNPO6W0,1,105
11009,LDE5EXF,0,134
11010,4PNDWF2,0,274 92
11012,SQIQ37O,3,201
11013,46UR48C,0,221 274 134 110
11014,ONYNLIF,2,207
11015,LE6W678,0,188
11016,HBTBKMQ,0,161
11017,7NGHPI3,0,201
11019,PYKWNGF,0,33 33
11021,AER4527,0,161
11022,1KCQ9PF,0,154
11023,81EV1LV,0,110
11024,TPCWY2M,0,161
11026,93XC9NZ,0,78 78
11027,M1G3OA3,2,33
11031,GK664WG,0,78 78
11032,0JH1Q3Q,0,78 195 195 195
11035,HNUKD79,1,193
11036,0M3O0TL,0,161 78 161
11038,A10HYG1,1,78
11039,ELP4T6L,0,161
11040,ZOXDKXJ,0,225
11041,ZXCO4LQ,0,78 78
11043,9U2FGXF,0,33
11044,NL5B4SZ,0,274
11045,YRMCP3W,0,105
11046,3CAJ56C,0,180
11047,WTLQULY,1,161
11049,BBQJ66J,0,265
11050,QHLWAOT,0,195
11051,B83JRMV,0,78
11052,3TW7Z4H,0,78 78 106 78
11053,HT4TQMW,0,78
11057,ETXFATK,0,78
11058,LA8J6P4,0,161 161 161 161 161 161
11059,B4A2FNT,0,195 274
11060,B2X0U5S,0,105 85 391
11061,2NS8HDP,0,78
11065,G9YLZH9,0,85 193
11066,IAOIBKK,1,85
11068,49U7IJ4,1,85 85 85
11069,NLTS93T,0,78
11070,D655PK1,0,161
11071,YE6LAXQ,0,221
11072,7A0BY9B,0,199
11073,BBA1HRH,0,78 106 78
11076,26R5DD0,1,78
11077,ND1WBDF,0,105
11078,BLFQPFX,0,78
11079,MW0XLUR,0,193
11080,DU0KCJF,0,195
11081,BU6HEZA,0,193
11082,JXY0XQ7,0,193
11086,JFHNKTF,0,193
11087,NNWN1D5,0,193 193
11088,8P5W6EO,0,75
11089,I9Z6WE0,1,195 195
11090,A989XJY,1,85
11091,417J3MF,0,75 75
11092,QX3T09X,1,195 195 195
11093,C4OX2I1,1,75
11094,17BXCN9,0,193
11095,L96TRCQ,0,157
11098,MSYJ4RV,0,81 81
11100,URRF239,0,110
11101,I5UG68W,0,85
11103,U0A9QNX,0,221
11104,HK9FU04,1,157
11107,89D8FAX,0,157
11109,RHONLHV,0,157
11110,AOW0DAV,2,274
11112,FZWAAXA,0,225 78
11113,SEEV3QL,0,110
11114,B3DVA61,0,110
11116,UZB7HRX,0,115 115
11117,0LCU0AH,0,85
11118,6L7ME0W,0,85 85
11119,ACUNY6Z,0,104
11120,T5PQOB1,0,81
11121,CBGECFD,1,161
11122,QV4RTRA,0,193
11123,64QARHC,0,203
11124,EELR5RG,0,92
11125,Q6P7XVG,0,134
11126,F5L62F9,0,85 85
11127,LOBSGVS,0,85
11128,MTAGF37,0,274
11129,AQCS328,0,110
11130,SVGPSY4,1,85
11132,4S2DTK8,0,106
11134,Y2ZKR3X,0,199
11135,DM9ETW8,0,85 85 85
11136,ED2WGML,0,161 161 161
11137,650WJ6Y,0,105 105
11138,79DGZZP,0,193
11139,NRHXWLV,0,75
11140,MPM5SRA,1,78
11141,UKZY9E2,0,81
11142,AUPO5BN,0,203 203
11143,LFJ2CHO,0,161
11144,GEZ00L3,0,13
11145,20LFC2C,0,78
11146,2KTZWPY,0,110
11147,WZOLA6B,0,110
11148,APHHHO9,0,78
11151,NVU21ME,0,106
11153,ZCQMIZU,0,78
11154,6LIVJ9N,0,161 203
11155,G759P4L,0,78
11157,PAZ4Y19,0,274
11158,FAQWIBQ,0,104
11159,N54TYPB,0,199
11160,71JC99K,0,203
11161,MZJQQQL,0,78
11162,ZYQA3R4,1,85 105
11166,5G14N7J,1,110
11167,YUXOFH3,0,104 104 104
11168,MKOW15V,0,161
11169,5IH8X3K,0,106
11170,DCL2J09,1,105
11171,G78FD8K,0,85
11172,8HHPQJH,0,85 180
11174,X2I6E57,0,161
11175,6ONSUWL,1,78 195
11176,7YLQ15O,0,195
11177,T8GKYFL,0,193
11179,RBDDYQK,0,78 78 78 78 78 78 78
11183,D7RG9J9,0,180
11185,1ZT9IN1,0,161
11186,PGLCB7C,0,85
11187,16Q4LQ7,0,161
11189,HZVQZ9U,1,207 265
11190,2NCLSG0,0,106 195
11191,QRFHT8G,0,104 104 104 207 104
11194,DJTBBN4,1,81
11195,2WN6VS1,0,274
11196,L3EQF9E,0,265
11197,GDLAV9K,0,201
11198,1IX6FXS,0,85 85
11199,JIUM48X,0,78
11200,OUBB10X,1,148
11203,NZHNHMQ,0,106
11204,5FMPVUS,0,161 161 161
11206,FYAFCV7,0,33
11207,1OJ8TSA,0,105
11208,2S3N7KX,0,193 193 193 193
11211,S9BELH4,0,265
11212,RLOTER7,2,78
11213,4JU9FVX,0,199
11216,8B2OXW4,0,265
11217,3D4EA43,0,221 221 221 221
11218,BHD9DDJ,0,105
11220,V0DFHIN,0,105
11221,K48BO0Z,0,161
11223,QG54Z0P,0,195
11224,4C7NRZB,0,78
11225,JRK3FYM,1,104 157 104 207 104
11226,DLQKQQ4,0,106
11228,DEW6ZLI,0,105
11229,735VDYO,0,391
11233,B2Z45S2,0,105
11234,C42897S,0,203
11235,BH22I0H,0,78 78
11236,SP8TG66,0,193
11237,A87O5Q5,0,106
11239,CS1XR30,0,221
11240,YPEUV73,0,85
11241,EO6K72S,0,221
11242,6RZ3HR8,0,85 85
11243,4L12GTY,0,221 221 221
11245,IOOPZDY,0,75 78
11246,32PTSY8,2,221 221
11247,AROQ9IF,0,193
11248,EM4MQMF,0,195 195
11249,O2RCT7S,0,221
11250,8GGQ2ZW,1,195
11251,YG44SEU,0,75 197
11252,JXF0AY7,1,195
11253,8FSIIAO,0,193
11254,46GUGSH,0,193
11255,OFQ9JKY,0,75 78
11256,NF2W3DK,1,104
11257,LYF7STD,0,110
11258,TI9RJSS,1,106 106 78
11260,HGG84D7,0,85 154 154
11261,YE6LAXQ,1,221
11262,2NBLF40,0,193
11263,R39KHE3,0,85
11266,RWWOUWC,1,106 106 78
11267,UW8TCLI,1,105
11269,M6G9BQ3,1,104
11270,MQYQSUU,0,92 274
11272,L7KA86R,0,104
11273,CJGS87Q,1,106
11276,EK3K02X,0,195
11278,2WR2KJ0,0,78
11281,ITWQHDO,1,106
11282,BQ6IUCT,0,193 85 193
11284,QH8TXS1,0,105
11285,B0V9CKN,0,13
11286,38RZFJP,0,78
11287,SIKA776,0,115
11290,KGCI82D,0,106
11291,D2FFC9W,0,157
11294,XXO2LYB,0,157
11298,QIYWCF2,0,104 104 4 104
11299,CYK0G39,0,85 193
11300,E9HEJEM,0,105
11301,C2Q96U9,0,78 78 78 78
11302,XL85EYW,1,78
11304,T75MEHY,0,195
11305,V250X0G,0,78 78
11307,5EHFEGL,0,265
11308,7W25VRI,0,221
11309,3WM3MNT,0,75 106 78 106
11310,ZROZD63,0,85 85
11311,BNZXAHH,0,195 78
11312,RNICV05,0,203
11313,3D2JVQY,0,105
11315,M2AG46T,0,201 201
11316,3QEUYFO,0,259
11317,FDGTGM1,0,221 221
11318,364YK5G,0,203 203
11320,2HIM0V8,1,92
11322,M4YMVF7,0,85
11323,BIIVSLL,0,78 157 259
11324,16IWH42,0,161
11325,0KZXA52,1,78 110 265
11326,7XJC3OX,0,85
11327,AWBMLD0,0,78
11328,I4IXJJB,0,161
11329,BN3GSZJ,0,78
11330,LDAF104,0,161
11331,9SEAQQN,0,75
11332,Z8GZGUP,0,106
11336,NE3IDXA,0,203
11337,VK9RASY,0,195
11338,AWRQ7JS,0,161 161
11339,P56P3ZA,0,201
11340,CAFYUVU,1,78
11341,NBHJZZB,0,78
11343,B3BDPCW,0,78
11344,A906G94,0,78 78 78
11345,3XIESM4,0,110 195
11346,R3N18UH,0,225
11347,FRJ0IZG,0,265
11348,8HCF3F1,0,106
11350,6J6562M,0,85
11351,AWLP7T8,0,106
11352,WEIS7JO,1,274 78 78
11357,A9DWJIO,0,195
11358,ECWFYYK,0,193
11360,4PQIZOU,1,195
11363,1P7ISTB,0,105
11364,AHS552J,0,157
11365,VCJZYOD,0,78
11367,ZGXL5KO,0,78
11368,20VHCJZ,1,105
11369,NY1Y8KB,0,105
11370,YMCAATM,0,78 78
11371,VWQVTS2,0,221 92
11372,OYO434E,0,161
11373,CIEOLA6,0,85
11374,BUERSAY,0,161
11375,8GT5K78,2,78 78
11376,018GT0H,0,106
11377,AM2UEGV,0,78
11378,WN5GV9A,0,105 105
11380,9EQP1E2,0,161 161
11381,DSEFD9W,0,85
11382,1SYAGCF,0,193 193
11383,K6ZEB9I,0,105
11384,6J708H9,0,193
11385,009UFS1,0,193
11386,2R09507,1,203
11387,VIMNDI7,0,391
11388,LVR1P4H,0,78
11389,KKWEW4N,0,85
11390,ZKV0T9H,1,193
11391,SA83N1L,0,193
11392,XIBWSL2,0,193
11393,X0LUB9S,0,145
11394,MTBWTHB,0,78
11396,AK9RQY4,0,193
11397,3GSF8GC,0,145
11399,YAMTPOY,0,106
11400,PH6FEZJ,0,199
11401,ME9UQCO,0,193
11402,LYY694M,0,195 221
11403,YBK6G40,0,193
11404,7LH4MB0,1,221 221 221 221
11406,KVUFDAJ,0,75
11407,T6RKF5U,0,221 221 221
11410,MWLVU0G,0,193 193 193
11412,LLFC1I2,0,195
11414,54PKF0Q,0,13
11415,X1UW47X,0,104 4
11416,J5D7TAG,1,33
11418,WYJVRX8,0,78 78
11419,QMN74GB,0,75
11420,DZSBN36,0,78
11422,LYF7STD,1,78
11424,RYKHJ3A,0,78
11425,OOF3PGR,0,78 106
11426,7MWBR4X,0,33
11427,YDAE2GO,0,193
11430,Q06OULT,0,207
11431,BQ34XYB,0,193
11432,WKU5X48,0,203
11433,ICD64SU,0,81
11435,NWMPL3U,0,157 157 157 157 157 157 157 157 157
11436,J4VD9AT,1,33
11437,LGKZNLB,1,104
11438,L8R3WE9,0,78
11439,7CA121D,0,105
11442,Y7H5ARO,0,157
11444,TO442O9,0,221 221
11445,26B906V,0,106
11446,1IYXWGO,0,92
11447,2QBB6A9,1,106
11449,EMGCDTB,0,195
11450,K7VG38T,0,33
11451,6K1NJI5,0,106
11452,4IH3SX0,1,78
11453,O2PJS1N,0,105
11454,84SYUR0,1,78 78
11455,7YNUBKV,0,195
11456,XJ8RDQI,2,85
11457,1B9NIDJ,0,207 104
11459,KA4T2QR,0,85
11460,PVEKDK6,0,115
11462,OBOA0ZQ,1,4
11463,ARKDVQE,1,110
11465,RDL2GFF,0,78
11466,1SX0IWA,0,161 161 161
11467,TCM9JRZ,0,85 85 85 85
11469,JFWU2Y2,0,115 195 195
11471,6CIWGJY,0,221
11472,GJ2UVZR,0,180 180
11474,92PBEM4,0,161
11476,6D85YO1,0,78
11478,03GI2UX,0,157 157
11480,0ZV68V0,0,78 78
11482,P4939P6,1,193
11484,KDVEM46,0,157
11487,IHU8Z12,0,104
11488,QX3T09X,0,180
11489,NSJ2BY2,1,106
11491,N7F0UVD,0,110 78
11492,8TULULU,0,106
11494,7Q7UQO4,0,265
11495,TW8I6A0,0,110
11496,Z0MVZEH,0,78
11497,R5ZQ99L,0,104 221
11498,WGZ4TBN,1,105 105
11499,PJLNCWX,0,85
11500,ZC986RH,0,193
11504,X75X28I,0,85
11505,34M1VV4,0,193
11506,ILL66BS,0,148
11507,50XQ79P,0,197 148
11508,F30MRI7,0,78
11509,VYGPTC8,0,199 154 154 85 154 154
11511,SFR5FFA,0,161 161
11512,7KOKEU9,0,78 78 195
11513,8TH8IWM,0,105
11514,37YWRAM,0,105
11515,Z6QKMCZ,0,78
11516,8F2AYLH,0,78
11517,F2TG7GQ,0,259
11519,E4DUHZ4,1,195 195
11520,K1WE41Q,0,195
11523,E4ANNIT,0,78
11524,KA8212Y,0,145
11525,JF15K3Y,0,195
11526,L9LK1MN,1,78 78
11528,NZ8H28R,0,197
11529,P54C843,0,78 78 78
11530,HQDGH4S,0,193
11531,XRVCSRP,0,105
11533,VECOQ86,0,78
11534,6BH5VS3,2,105
11536,HGFWQCD,0,104
11537,SM9WTM2,0,78 110
11540,OANPH3S,0,193
11541,EG9ANVC,0,193 193
11542,KS49H22,0,195
11543,D0SR6KD,1,221
11544,9SSBE7I,1,221 134
11545,949SKDG,0,195 195
11547,BV1P41Z,0,195 195
11550,EJRO26S,0,193
11551,QNUFR3T,0,207
11553,N72S91F,0,81 81
11554,DK1XG6E,0,157
11555,FVZF4W4,1,195 195
11556,6Q76LBM,0,193 193
11557,12LV3AM,0,157
11558,N3RKK4C,0,259
11559,NQUGV1T,0,78 78 78
11561,T6UZE49,0,4
11562,H1PCQ5V,0,157
11563,ZRXGTTP,0,195
11564,IYTLA8B,0,106
11565,GE24S4E,0,259 78
11566,2EUUV4F,0,203
11567,GNJ54LL,0,104
11569,8OSXJI8,1,81
11575,LATI4VK,2,4
11576,NXVHAK4,0,154
11578,KW7RYUH,0,85
11579,RP2D1KF,0,85 85
11580,1Y3X0WM,0,221 221
11581,YYKZN0F,4,221
11582,3PC1YSR,0,85
11583,EQD377N,0,259
11584,DRAF6N2,1,78
11586,MLSRU3U,0,115 115
11587,GSNKAJB,0,203
11588,167ZVJM,0,78
11589,SX6RVRL,0,75 78
11590,FJGVHZI,0,265
11591,QPY0L49,1,195
11592,ESDGEUW,0,161
11593,KXMY0X1,1,221
11595,QBUO7ZR,0,106 115 106 115
11596,QXDD1SR,1,259 259
11597,IAGMWTS,0,4
11598,JNBCRGW,0,259 259 259
11599,96GB8XI,0,197 193 105 197
11601,4J1OO6T,0,201
11603,BMXL8IA,0,78
11604,QB8FBAO,0,199 193
11605,V7016IA,1,92
11609,K8O6MF3,0,161
11610,B7UMM3G,0,154
11613,QDPLKHB,0,78
11614,YYDJO9X,0,148
11616,8FRBC3S,0,197
11617,W3J1ZDU,3,274
11618,LTO3B6B,0,134
11619,X6FWXXL,1,154
11620,IFJ9Y9C,1,195
11621,1Q37RXQ,0,265 225
11623,EBVSCN0,0,85 193 193
11624,9P0Q7YR,0,161 161
11625,Y6YZS2T,1,78
11626,9AGNPG1,0,201
11627,K1SZW2X,1,195
11628,HEHQ40G,0,4 274
11629,2449TBA,1,78
11635,M67OY3G,0,78
11636,PFU4IM8,0,157
11638,47TVOD0,1,78 195
11640,1B6XSUU,0,193 193
11641,ZO2LNHA,1,104
11642,054Y8DR,1,75
11643,GM0ZQ12,1,134 180 134
11644,3PG8372,0,78
11645,SKAGNJL,0,78
11646,EUNIXQA,0,78 78
11651,NDY85XJ,0,78
11652,9LH44A9,0,110
11653,PVEP9F4,3,104
11654,3VX0BSD,0,105
11655,PDWE6OF,0,78 78
11656,UR6L4YQ,0,75
11658,BG025KH,0,78
11660,QVLJAS1,0,78
11661,R23FOQL,0,78
11662,0E1OG8B,0,193
11665,464M8RE,0,78
11666,HWRQYES,0,195
11668,7T2JR6M,0,104 81 104
11669,65WHPJ5,0,78
11671,DKXHB2M,0,104
11672,K5DL8RL,0,193
11673,S1P5AUN,1,134
11674,HG7RC2N,0,195
11675,DW7ZZ12,0,85
11676,XORDDOE,1,225
11677,I3D9SK4,0,195 195
11678,P9E8OOB,0,193 193
11680,8LH1MWP,0,180 81
11682,SVH8XNU,0,180 81
11683,OVXWFT1,1,195
11684,R7FE5YX,0,197
11685,2G3V3X5,1,81 81 81 81
11687,Q0VGM6J,0,106
11688,F2KNG9H,1,92
11689,IV7WL24,1,221
11690,0KLVQAX,1,195 207
11692,WIWG4C4,0,259
11693,4RU59T7,0,201
11694,8GV4BRX,0,106
11695,H2J8RFQ,1,78 78
11696,1RHDT2H,0,81
11699,CDNHU01,0,75
11700,OSGLRZN,1,104
11701,GCOU2OR,0,78
11702,EKBR6ZN,0,78
11703,V6C2YVG,0,259
11704,MID3DFF,0,78 115 78
11705,SKIEK8R,0,78 110
11706,ZOS0P3N,1,104
11710,JXATIFD,0,193
11711,KKN6BA7,0,104
11715,MYUBG8E,1,193
11716,ERU96H3,0,203
11717,NKM7AV7,0,157 157 157
11720,WPQE85F,2,274 274
11721,DTFVDGT,0,180
11722,ENHD263,0,78
11724,Z11IFV2,0,85
11725,D7YLSX6,0,75
11727,VNFCJZS,0,274 274 274 81
11728,VGLNVU3,2,221
11729,FYABY0D,0,134
11731,FEWSIHS,0,85
11733,OO821F2,0,193
11734,2G49ROR,0,85
11737,E4IEYWL,0,78
11738,55RF3U3,0,78
11739,EDZJE92,0,193 265
11740,GJ74V9A,0,259
11741,B1A6KXL,0,154
11742,PAN6F5Z,0,203
11744,AYSU0MV,0,85 85
11745,XHYGUPZ,0,85
11746,4NNDL5N,0,85
11747,ZP6P8D3,0,250
11748,U14U3MG,0,161
11749,7H5UWQS,0,85 85 85
11752,253U9VR,0,33
11753,AOKXWF5,0,78
11756,5VHHEMF,0,78
11757,A96MCC0,0,85
11758,NG93FZN,0,78
11759,PHYDC5K,0,161
11761,N76I0M4,0,78 78
11762,IE5GLHA,0,78
11763,FNXTT1D,0,78
11764,CNAV9HI,0,294 82
11765,3UX4BYC,0,106
11766,6LCVWUP,0,195 78
11767,5WTM0J7,0,78
11768,MJIUZVN,0,193 105 85 85
11769,2WN6VS1,1,274
11770,UY4EQXL,0,85
11771,93J6BJF,0,78
11772,I1IDHTC,0,207
11773,Q4Z0TFS,1,78
11774,64Z9RK3,0,105 105
11775,75G16RK,0,78
11777,830FNDT,0,157 157
11778,KG63TCV,1,203
11779,67HVIFZ,0,78
11780,ED4ALW7,0,78
11783,HIQK6KE,0,78 78
11786,JDHKS1C,0,78
11787,BROQAX6,1,134
11789,8JMPSB3,0,259
11790,ZGA9PK7,0,78
11792,QG54Z0P,1,78
11793,HNEXQLP,1,105
11794,L10LO89,0,197 85
11795,5MCLGG9,0,161
11796,5QDJOIF,0,78 78
11798,39JLSZV,0,106
11799,B83JRMV,1,78
11800,LL47YFI,0,105
11801,2SFHQT6,0,161
11802,FYTKIIM,0,78 78 78
11803,G3CNUQ6,0,225
11805,HDQNYW2,0,105
11806,X9MA59Y,0,106
11807,G8KOUL7,0,105
11809,M9BQCGL,0,115
11810,UIKKD11,0,78
11811,B3EZDVI,2,85
11812,NO1VMWA,0,161
11813,C8KI887,0,105
11816,M9LXXRV,1,207
11817,57UQ2N4,1,81
11818,U38B8KM,0,75
11819,QZ2OT97,0,75
11820,7I5ZONE,0,193
11821,Y28RHNU,1,81
11823,MVE42ZS,2,13
11824,ISZC98U,0,110
11825,9U2GFTL,1,75
11826,WS0SHPU,0,195 157 195 78
11828,SWF0854,0,106
11832,KRBLCO1,0,274
11833,CZ400ZY,0,157
11835,BD5K8EG,0,157
11836,7GF7D1W,0,195
11838,NIQB35O,0,250
11839,4D9E9VN,0,78 78
11840,VFSLU3T,0,106
11841,MS8CYOF,0,265 134 201
11843,0WQH4S0,0,134
11844,XIM6MDD,0,78
11848,IFFE7TR,0,78
11851,SEEO8HK,0,78
11852,FE3FMCW,0,157
11853,HHO5FII,2,197
11854,2P4JUOA,0,105
11857,6W9XKI6,0,221
11858,UJ8XS5A,0,259
11860,S3G1K3W,0,157 4
11861,HPAYOYC,1,201
11862,5TRYWQ3,0,82
11863,4EPS6NH,1,85
11864,W66IP1K,0,110
11865,SDILU4Z,0,221 115 115
11866,P4UIR87,3,33
11867,G4642GV,0,193 193
11868,K85Y1FD,0,134
11869,GUEQDTC,0,259
11871,N008VFA,0,105
11872,AS3DKUJ,2,259 259 259 259
11874,14R1IAU,2,195
11875,DCUPX4B,3,265 134
11876,GVMKCY1,0,106 106
11877,1XCRLKG,0,161
11878,ZF1J40G,2,78
11879,TFRMHD5,0,105 193 148
11880,KH4ZNIF,0,161 161
11881,JNA0OHB,0,78
11882,LHKW8Y0,0,85
11883,V7016IA,2,274
11884,ZIVNE3H,2,4
11885,3MOEGAQ,0,92
11886,DVKSVRV,0,161
11889,OXY8BKP,2,203
11890,EGXMYSB,0,78 78
11891,HR6DUKM,0,110
11893,Q1I06ZF,0,4
11895,SJBYQAJ,0,193 193
11896,NKK2N8J,0,78 78 78
11898,52H6O47,0,4
11899,QVGXOVU,1,134
11900,6IOOAQK,1,193 85 193
11901,XWVV5WS,0,199
11905,7L25L1S,0,274
11906,YUPDPVC,1,115
11907,DS7JRRH,0,85
11908,QNXWTU8,0,4 221
11910,NW8SU0Z,0,78
11911,2WHIM6J,0,85
11914,FQHD3LW,0,145
11915,4OMF9WT,0,161
11916,0HXHJVS,1,259 259
11917,MIT6G9K,0,78
11918,1PNN772,1,33
11919,Q4JD2EC,0,161
11920,VRCUM91,0,193
11921,N6NS8F3,1,78 78
11922,YULAMHB,0,180
11923,7MW0M9T,0,145 145 145
11925,Q0VGM6J,1,106
11926,HTCF7QC,0,161
11927,XZHT1IH,0,78
11928,53VQUVA,0,180
11930,C9HTZNX,1,161
11931,8XXJJ50,0,85 85
11932,ELGX78K,1,105
11933,E6JEVX4,0,134 92
11934,KXXRD9J,1,157 157
11935,N9EP8SP,0,78
11936,XMB4T7L,0,78 78
11937,RI4NCPY,0,157
11938,TFAZWGP,0,104
11939,5XWJ1HT,0,78 78
11941,CD9DFEI,0,157 157
11942,VWL6FB3,0,221
11945,VJMHKPY,1,134
11947,HDEPQ9O,0,274 265 274
11948,WG210R9,0,188
11949,TJCMXNZ,0,274
11950,R7SOZZ3,0,195
11951,BANLMK1,0,33 33 4
11952,KL5JGSB,1,203
11953,823WOXF,0,201
11955,S21JNRM,0,105
11956,UAGCYAR,0,203
11957,GOLIIC9,0,203
11958,1HMK8JB,0,203
11959,2VRI4GZ,0,145
11960,38SJQS3,1,195
11961,TQ1NXSQ,0,106
11962,6B68X5L,0,85 85
11963,I9Z6WE0,2,195
11965,ZRX2R8O,1,195
11966,2PY8XE0,0,85
11967,IZASIKM,0,85 85
11968,8ALFLJ4,1,104 221
11969,NL3YK8G,0,259
11970,W8TK891,0,85
11971,V2A9RXW,1,85 193 85 85
11972,YE3198L,0,33
11975,XORCQAR,0,161
11976,7EV3EOS,0,78 78 78
11978,26KYO7Y,0,188
11979,QGGT22U,0,78
11980,Q65M41N,0,78 78
11981,C7ZEYGU,0,134
11982,OIZYNQL,2,180
11983,HHC9RH9,0,197
11985,CEZ7LG7,0,106
11986,V1HLX1B,0,105
11988,V1VMXST,0,195
11989,QCYOL8Q,0,104
11990,N5O5XSX,0,148
11991,5CNPVJT,0,161
11992,JAY54XA,0,78
11993,I2XPCD0,0,104
11995,AB259OD,0,78
11996,R1082ZU,1,134
11997,1Y3X0WM,1,33
11999,EVOHOMS,0,161 161 161
12000,VIQS5K9,0,161
12001,X3D6CBP,0,104
12002,ZL6X56V,1,78
12003,M6SOWQ3,1,207 110
12004,YL3EFI7,1,106
12005,3MDP6IZ,1,110
12007,LWNM11F,0,85 85
12008,DYWCFL3,0,104
12009,FM8VKSE,0,265
12011,P87WYRU,0,106
12012,H3XVQII,0,161 161
12013,VBR821H,0,78
12014,EW10XWL,1,104 104
12016,FBKYXMK,1,193
12018,BMY0NZ2,0,33 221 92 81 4
12019,KXBZ6RQ,0,104
12020,I8U16RI,0,78
12021,LATR9BD,0,193
12023,PCIP0H0,0,193
12024,LWQT5SF,0,161
12026,HHO5FII,3,197
12027,VFW3J84,0,4
12028,1LI50QB,0,78 78
12029,GVS9D3L,0,161 161
12030,WG210R9,1,105
12032,L1F8NAP,1,78
12034,FCZPU9Q,0,106 78
12037,EMW9Q3C,0,78 78
12039,FXQC0TY,0,221
12040,2N7PSK1,1,207
12041,SVGPSY4,0,85
12043,UHVBNGM,1,193
12050,PICGBMU,0,148
12052,2SR8L3H,0,221 78 221
12053,9IGKWGT,0,157 106 106
12055,C8QBY3R,0,195 195
12057,XEA2XJ5,0,78 78
12058,T795GWB,0,193
12060,83YYS0R,0,85
12061,3OUTV2Q,0,78 78
12062,HYK03PP,0,105
12063,Z02IVED,0,110
12064,9YLVUMD,1,195
12065,ZIAC3X1,0,221
12066,IFXAKWX,0,104
12068,6RGLKYG,0,199
12069,S1MZLH6,0,85
12070,TTJ4ZLI,0,75
12071,EMK4Y4T,0,110
12075,G8SJS5I,0,225
12076,V6YJBAU,0,78
12077,FH0GZ8A,0,154
12078,QMGLPLV,0,104 104 4
12079,CCCSVEG,1,110
12081,G8JTPM7,0,78
12083,QBZ4Q7W,0,4 274 180
12085,XEN0GNS,0,78
12086,NBW8FG8,0,115
12088,R5LKX99,0,78
12091,L74AMWB,0,193
12094,CZ54EGZ,0,78 195 195
12096,27MSVQI,0,161 161
12097,EGXMYSB,1,78
12098,QG54Z0P,2,259
12099,O34QLDK,0,78 78 78
12101,L3IIWYH,1,106
12102,HDXKO02,0,85
12104,IUI45PB,0,78
